Amount,TransactionSpeed,MCC_5261,MCC_5411,MCC_5812,MCC_5942,MCC_5968,MCC_7299,Fraud
0.3154964623354056,0.25569400217615423,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6017462130374741,-1.3570748675329174,0.0,0.0,0.0,0.0,0.0,1.0,0
0.2537146318028932,-0.01615628797617051,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5825461733521645,1.5059958183487931,1.0,0.0,0.0,0.0,0.0,0.0,0
0.6026424996021496,-0.7892796565018574,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.1099965260330642,-0.5886656658884847,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.6069784510354157,0.694111522132794,1.0,0.0,0.0,0.0,0.0,0.0,0
0.13333752028818519,0.2886931703449337,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.1105330230600001,0.43430854734367424,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.22911987150853508,0.018938065473166312,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.5703957267190478,-1.3230281067238594,0.0,0.0,0.0,0.0,0.0,1.0,0
0.318460360612298,-1.4801670027656657,0.0,0.0,0.0,0.0,1.0,0.0,0
0.43357928829799314,-1.4744052432441328,1.0,0.0,0.0,0.0,0.0,0.0,0
0.2529255678845675,-0.636331131021166,0.0,0.0,0.0,1.0,0.0,0.0,0
0.021903785054765746,-0.8578969744401128,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.4209838968446085,-0.10048749551860651,0.0,0.0,0.0,0.0,0.0,1.0,0
0.4590487406258615,-0.8542304001991373,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.6349627365748916,1.1560998764957044,0.0,0.0,0.0,0.0,0.0,1.0,0
-2.830757836562664,-1.5613554323872656,0.0,0.0,1.0,0.0,0.0,0.0,0
0.2659450734098071,-1.539879783261552,0.0,1.0,0.0,0.0,0.0,0.0,0
0.44263010149590853,0.3243113201144098,0.0,1.0,0.0,0.0,0.0,0.0,0
0.313078954029782,1.2404310840381405,1.0,0.0,0.0,0.0,0.0,0.0,0
0.3021296980561104,0.6721120766869411,1.0,0.0,0.0,0.0,0.0,0.0,0
0.04241374183052073,1.4965674845862846,0.0,1.0,0.0,0.0,0.0,0.0,0
0.06271229593926961,-0.005680361573383464,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.7085145413323464,1.3881416463174383,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.49325539035080257,-0.30791083829379085,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.0507491108390004,-0.7353286355275039,1.0,0.0,0.0,0.0,0.0,0.0,0
0.11073756696775232,1.3148101614979288,0.0,0.0,0.0,0.0,0.0,1.0,0
0.4742283124053726,-0.6017605738919686,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6235404680195189,-0.5918084438093207,0.0,0.0,1.0,0.0,0.0,0.0,0
0.23144012633021002,-0.5781897394856976,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.4478685811668457,0.39554761965336194,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5680175479158677,1.2006225637075494,0.0,0.0,0.0,1.0,0.0,0.0,0
0.03516508395320177,0.0027003795488462112,0.0,0.0,0.0,0.0,1.0,0.0,0
0.25772023038564223,-0.7819465080199064,1.0,0.0,0.0,0.0,0.0,0.0,0
0.11557487323558399,-0.36395704454870176,1.0,0.0,0.0,0.0,0.0,0.0,0
0.29033429771770003,-1.532546634779601,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.0975051079419726,-0.6310931678197723,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.016837710021706694,-0.9045148469325154,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5767092920997334,0.7045874485355809,0.0,0.0,0.0,1.0,0.0,0.0,0
0.4958091528641177,-0.596522610690575,0.0,0.0,0.0,1.0,0.0,0.0,0
0.2568362422750706,-0.5085248289071634,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5153183657801375,1.343095162785454,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.2133592980471013,-1.1276520793118803,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.53237704729154,-0.8835629941269413,0.0,1.0,0.0,0.0,0.0,0.0,0
0.6170509470858297,0.8784878268218465,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.084248248439235,1.4855677618633583,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.474357572575472,-0.34510037702368507,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3118215215623136,8.139794814940268e-05,0.0,0.0,0.0,0.0,1.0,0.0,0
0.3387712779122182,-0.521095940590508,0.0,0.0,0.0,1.0,0.0,0.0,0
0.18316007820289515,-1.0794628178590595,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.3793518374378824,-1.1999359714911113,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5564570159371239,0.8240130095273537,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.2216152885142813,-0.33986241382229143,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.6305740656833795,0.862773937217666,0.0,0.0,0.0,0.0,1.0,0.0,0
0.22460910867550463,0.732872449823106,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.41833780844942,0.6757786509279166,1.0,0.0,0.0,0.0,0.0,0.0,0
0.22302456665147138,-1.3722649608169588,0.0,0.0,1.0,0.0,0.0,0.0,0
0.3278698492480588,-0.727995487045553,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.8251490974800327,-0.4053369538397107,0.0,0.0,0.0,1.0,0.0,0.0,0
0.32322261409969594,-0.6813776145531504,0.0,0.0,1.0,0.0,0.0,0.0,0
0.4834634681550605,1.4368547040903983,1.0,0.0,0.0,0.0,0.0,0.0,0
0.06328097662875207,-0.7342810428872253,1.0,0.0,0.0,0.0,0.0,0.0,0
0.19080805927195296,-0.7808989153796277,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.6982444511976924,1.424807388727193,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5523599553929125,-0.8421830848359322,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.015039308048387021,0.35992946988388586,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.17480085018817038,-0.8254216025914728,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.2983475534701283,-1.5068806150927727,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.6343891158711705,-0.008299343174080273,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.6575492814971831,-1.277981623191875,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3194988181110388,1.5306142453953426,0.0,0.0,1.0,0.0,0.0,0.0,0
-2.3492236445052983,0.8282033800884684,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5764290142641745,1.3708563677528394,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5916828118347364,0.36150085884430394,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6283193138481865,-0.6415690942225596,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.2733948826286021,-0.9647514237485411,0.0,0.0,0.0,1.0,0.0,0.0,0
-2.1643048260449342,-0.7274716907254135,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.349910231894053,-0.8688966971630393,0.0,1.0,0.0,0.0,0.0,0.0,0
0.5889204522846595,-0.603855759172526,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.7521577717178525,0.7234441160605976,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.47147178900408065,-1.5974973784768811,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3950779861281232,1.2645257147645508,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.1348791145086183,0.8612025482572478,0.0,0.0,0.0,0.0,0.0,1.0,0
0.43580075658734924,-1.0993670780243552,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.012777434772522644,0.15093473814828337,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.7846825457145752,-0.6447118721433956,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.093045955904644,-0.995655406636763,0.0,0.0,0.0,0.0,0.0,1.0,0
0.08944599083783682,-0.8647063266019244,0.0,0.0,0.0,1.0,0.0,0.0,0
0.4595813300256713,0.4081187313367065,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.20316747953957878,0.03517575139748623,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.4800026623140814,-0.1313914784068284,0.0,0.0,0.0,0.0,0.0,1.0,0
0.37556966277455134,1.002103758374734,0.0,1.0,0.0,0.0,0.0,0.0,0
0.5661112240350469,4.183642606901173,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.404159248965665,1.403855535921619,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.7472749707822638,-0.3000538934917004,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6212804052609209,1.0796256137553586,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.2827928401867971,1.3509521075875441,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5506764320246055,-0.5142865884286963,0.0,1.0,0.0,0.0,0.0,0.0,0
0.20620231837352684,-0.16386685025546843,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.07399737023822767,-0.5739993689245827,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.2223768260926444,0.643827075399416,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.9357350747457869,0.11007862517741406,0.0,0.0,0.0,0.0,0.0,1.0,0
-3.136940955858367,-1.539879783261552,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.06871347770931535,0.021557047073862936,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.0033029489591848904,-1.356551071212778,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.540798932512581,0.019461861793305564,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.6323158756712939,-0.8400878995553748,0.0,1.0,0.0,0.0,0.0,0.0,0
0.607547257000198,-1.122937912430626,0.0,0.0,0.0,0.0,0.0,1.0,0
0.20265597129887156,0.8968206980267239,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.3237903746717767,1.0057703326157095,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5722952905860732,0.8947255127461666,0.0,0.0,0.0,1.0,0.0,0.0,0
0.042008577907572855,0.29026455930535183,0.0,0.0,1.0,0.0,0.0,0.0,0
0.15684648474793023,-0.7259003017649955,0.0,1.0,0.0,0.0,0.0,0.0,0
0.40703345140006303,-0.2785782443659869,0.0,0.0,0.0,0.0,1.0,0.0,0
0.052016212377845546,-0.7955652123435296,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.5476141743218448,0.15302992342884075,1.0,0.0,0.0,0.0,0.0,0.0,0
0.23582812935995273,1.0256745927810051,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.9142132047392106,1.244097658279116,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5140038221928064,0.9842946834899962,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.4578908156802504,1.3195243283791829,0.0,0.0,0.0,0.0,1.0,0.0,0
0.4627818713246513,0.2913121519456303,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.9569864807456725,1.41118868440357,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.9515782757064809,-1.1323662461931345,0.0,0.0,0.0,1.0,0.0,0.0,0
0.32621460714224326,-0.027679807019236245,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.4590575480701004,-0.45300241897239196,0.0,0.0,0.0,0.0,1.0,0.0,0
0.2859885106427702,-1.41993042594964,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.00022104212520217262,1.4839963729029402,1.0,0.0,0.0,0.0,0.0,0.0,0
0.26998236275794085,0.7182061528592043,0.0,1.0,0.0,0.0,0.0,0.0,0
0.4871126118742032,-0.5111438105078603,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.13148603001479042,0.7915376376787139,1.0,0.0,0.0,0.0,0.0,0.0,0
0.07675975528551333,0.30074048570813866,0.0,0.0,0.0,1.0,0.0,0.0,0
0.010259455359719475,-0.7939938233831115,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.0635980538938532,-0.506429643626606,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.2670255906188201,-1.5089758003733302,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.242797737217086,0.39240484173252566,0.0,0.0,0.0,0.0,0.0,1.0,0
0.2818961121007833,-1.3261708846446953,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3224895044954586,-1.3010286612780066,0.0,1.0,0.0,0.0,0.0,0.0,0
0.29997283131432523,-0.39328963847650555,0.0,0.0,0.0,0.0,1.0,0.0,0
0.40638652628900307,-0.9537517010256146,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.2138695097962044,0.7622050437509099,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.5975494782013353,1.0927205217588425,1.0,0.0,0.0,0.0,0.0,0.0,0
0.22382443814857025,-0.24872185411804387,0.0,1.0,0.0,0.0,0.0,0.0,0
0.6042672865826494,0.5039734579222083,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5301111941207057,1.4363309077702586,0.0,0.0,0.0,0.0,1.0,0.0,0
0.4994327653057325,-1.1564608769195448,0.0,1.0,0.0,0.0,0.0,0.0,0
0.19270291461375605,-1.4990236702906823,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5788287037299168,0.7721571738335575,0.0,0.0,0.0,0.0,1.0,0.0,0
0.3003885113374765,-1.1941742119695782,1.0,0.0,0.0,0.0,0.0,0.0,0
0.05020132850096018,-1.1559370805994054,0.0,0.0,0.0,0.0,1.0,0.0,0
0.39025070546879936,0.4432130847860433,0.0,0.0,0.0,0.0,0.0,1.0,0
0.2742781544728244,0.8496790292141821,0.0,0.0,0.0,0.0,1.0,0.0,0
0.2584492491944576,-1.093081522182683,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.1692645874377567,-0.10048749551860651,0.0,0.0,0.0,1.0,0.0,0.0,0
0.06932571408730041,-0.3623856555882837,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.9100368005730726,0.020509454433584248,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.10732628413546363,0.5223063291270857,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.2183840325768529,-0.7049484489594213,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.6742369026606387,-1.4948332997295677,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.941388167486369,-1.0726534656972482,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.0505655955589242,-0.0680121236699665,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.2642931564942161,-1.232411343339751,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6459514226210464,1.2550973810020425,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.8915344335667259,-1.1679843959626106,1.0,0.0,0.0,0.0,0.0,0.0,0
0.5512894416894895,1.3645708119111672,0.0,1.0,0.0,0.0,0.0,0.0,0
0.28922259199130856,0.6270655931549566,0.0,0.0,0.0,1.0,0.0,0.0,0
0.34608039208950936,0.15826788663023436,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.796359663122491,-0.9254666997380895,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.383657154043345,1.0309125559823988,0.0,1.0,0.0,0.0,0.0,0.0,0
0.47106635265268076,1.2514308067610669,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.5928700240520948,-0.18115212882006704,1.0,0.0,0.0,0.0,0.0,0.0,0
0.3228168558163319,-0.6352835383808872,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.18821444619746616,-0.3388148211820127,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5724360539854807,-0.13086768208668917,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6182968707457165,-1.5995925637574384,0.0,0.0,0.0,0.0,1.0,0.0,0
1.7154110320109592,2.193216590371626,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.0491831426471085,-0.8458496590769077,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5208025866078871,0.5039734579222083,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6177507832688115,0.7705857848731398,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.19774801958491053,1.0948157070394,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.1301533374344247,-0.8495162333178832,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.2458201531241597,-1.5524508949448965,0.0,0.0,0.0,0.0,1.0,0.0,0
-2.1397243713311678,-1.001417166158296,0.0,0.0,1.0,0.0,0.0,0.0,0
0.3329218843247211,0.4819740124763553,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.9760850282465187,-0.3780995451924643,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.40219056845692175,0.5464009598534961,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.4048156148584334,0.8156322684051242,0.0,0.0,0.0,1.0,0.0,0.0,0
0.49993223434770556,-1.2104118978938982,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5595909376587501,0.2651223359386626,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5669610283789897,-1.263315326227973,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.8039601535379484,-1.0490826312909771,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.8180332185723774,0.9072966244295112,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.1709747139996891,0.518115958565971,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.06231709770173333,-1.4686434837226,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.6845945784023291,-0.05125064142550715,0.0,0.0,0.0,1.0,0.0,0.0,0
0.2373770441687882,-0.9694655906297952,0.0,1.0,0.0,0.0,0.0,0.0,0
0.3458887691837067,-1.4869763549274773,0.0,0.0,1.0,0.0,0.0,0.0,0
0.20833262504013406,-0.07010730895052406,0.0,0.0,1.0,0.0,0.0,0.0,0
0.4470026861877142,-1.5927832115956269,0.0,0.0,0.0,1.0,0.0,0.0,0
0.2649156532188167,1.4269025740077503,0.0,0.0,1.0,0.0,0.0,0.0,0
1.4718975318519587,1.9313184303019486,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.3758946414577786,-1.2386968991814233,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.8026134526946267,-1.0590347613736248,0.0,1.0,0.0,0.0,0.0,0.0,0
0.6089411914549513,0.23159937144974388,0.0,0.0,0.0,0.0,1.0,0.0,0
0.04929257837243377,-0.8379927142748174,1.0,0.0,0.0,0.0,0.0,0.0,0
0.45413934661734934,-0.262340558441667,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.1044112334184693,-1.3523607006516631,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.84859696122145,-1.1145571713083964,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6301654696529545,0.59982818450771,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.05625690165443313,-0.2859113928479379,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.4164404966567303,0.9146297729114622,0.0,0.0,0.0,0.0,1.0,0.0,0
0.2824701154490279,0.3630722478047221,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5288335261931807,-0.9773225354318856,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3232880426777337,-0.6441880758232562,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6169070809462516,0.7203013381397617,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.901463592276718,0.46678391919231405,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.3053946542951884,-1.3555034785724993,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.19670413400107814,-0.41686047288277644,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.401880560593928,0.1462205712670294,1.0,0.0,0.0,0.0,0.0,0.0,0
0.48585739663125227,1.2582401589228782,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5229862200616966,-0.8678491045227604,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.3818898495870762,-0.5954750180502962,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.2864518203444905,-0.3430051917431275,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.9050154971110838,-1.5341180237400192,1.0,0.0,0.0,0.0,0.0,0.0,0
0.5797669245684625,-1.5524508949448965,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.7667272324887022,-0.7316620612865284,0.0,0.0,1.0,0.0,0.0,0.0,0
0.37910409284609914,-1.1355090241139705,0.0,0.0,0.0,0.0,1.0,0.0,0
0.04280112751949073,-1.3156949582419084,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.05782216147888911,0.42802299150200174,0.0,1.0,0.0,0.0,0.0,0.0,0
0.9648200980691121,1.952794079427662,0.0,1.0,0.0,0.0,0.0,0.0,1
0.40812263943057214,-1.0082265183201073,0.0,1.0,0.0,0.0,0.0,0.0,0
0.2728299883316252,1.0073417215761278,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.0279646887853136,0.23159937144974388,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.05397236567797995,-1.2910765311953587,0.0,0.0,0.0,1.0,0.0,0.0,0
0.010223011933071954,0.38978586013182903,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5517417061442691,-1.033892538006936,0.0,1.0,0.0,0.0,0.0,0.0,0
0.08583628670845846,0.041985103559297784,0.0,0.0,0.0,0.0,0.0,1.0,0
0.23693270785738066,1.051864408787973,0.0,0.0,0.0,1.0,0.0,0.0,0
0.32806515906225675,0.1179355699795043,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6153711450219471,-0.10729684768041807,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.5034280954145608,1.3781895162347904,0.0,0.0,0.0,1.0,0.0,0.0,0
0.11603117746190372,0.5259729033680612,1.0,0.0,0.0,0.0,0.0,0.0,0
0.3097795976335228,0.6522078165216454,0.0,0.0,0.0,1.0,0.0,0.0,0
0.10216266392575055,-1.178984118685537,0.0,0.0,0.0,0.0,1.0,0.0,0
